nyt_id,facility_name,facility_type,facility_city,facility_county,facility_county_fips,facility_state,facility_lng,facility_lat,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths,note
E12300A4,Pamunkey Regional Jail,Jail,Hanover,Hanover,51085,Virginia,-77.3536651,37.7603257,,,289,0,43,0,
35F25B6E,Piedmont Regional Jail,Jail,Farmville,Prince Edward,51147,Virginia,-78.4286106,37.324301,,,44,0,38,0,
AF18C4BA,Prince William – Manassas Regional Adult Detention Center,Jail,Manassas,Prince William,51153,Virginia,-77.4793214,38.7524636,,,120,0,79,0,
CCA399F7,Rappahannock Regional Jail,Jail,Stafford,Stafford,51179,Virginia,-77.4221551,38.4065939,,,644,0,77,0,
AA64FF53,Rappahannock Shenandoah Warren Regional Jail,Jail,Front Royal,Warren,51187,Virginia,-78.169757,39.0016772,,,114,0,21,0,
D7CC24EE,Richmond jail,Jail,Richmond,Richmond City,51760,Virginia,-77.4232469,37.5469505,,,233,0,0,0,
6723FF0B,Riverside Regional Jail,Jail,North Prince George,Prince George,51149,Virginia,-77.341807,37.307976,,,218,0,62,0,
06C93AE9,Roanoke City Jail,Jail,Roanoke,Roanoke City,51770,Virginia,-79.9465837,37.2712018,,,167,0,64,0,
1629DC71,Rockingham-Harrisonburg Regional Jail,Jail,Harrisonburg,Harrisonburg City,51660,Virginia,-78.8707729,38.4492991,,,20,0,10,0,
4F51680D,Virginia Beach Correctional Center,Jail,Virginia Beach,Virginia Beach City,51810,Virginia,-76.052612,36.7494022,,,622,0,72,0,
4E8AD2F9,Virginia Peninsula Regional Jail,Jail,Williamsburg,James City,51095,Virginia,-76.6026191,37.2161561,,,153,0,19,0,
07EC2A44,Western Tidewater Regional Jail,Jail,Suffolk,Suffolk City,51800,Virginia,-76.5821421,36.7647161,,,237,0,37,0,
2681CBDE,Western Virginia Regional Jail,Jail,Salem,Roanoke,51161,Virginia,-80.1760482,37.2461207,,,650,1,52,0,
BA75952C,Clallam County Jail,Jail,Port Angeles,Clallam,53009,Washington,-123.4325371,48.115825,,,8,0,0,0,
703F2E86,Clark County Jail,Jail,Vancouver,Clark,53011,Washington,-122.6786306,45.6303872,,,125,0,22,0,
4957C6C4,King County jails,Jail,Seattle,King,53033,Washington,-122.3286724,47.6035853,1345,,195,0,86,0,This total reflects jail inmate cases county-wide.
FC0C72B0,Lewis County Jail,Jail,Chehalis,Lewis,53041,Washington,-122.9692465,46.6603702,161,,12,0,8,0,
CC9B9349,Okanogan County Jail,Jail,Okanogan,Okanogan,53047,Washington,-119.581955,48.3649354,,,20,0,10,0,
B9B3052D,Spokane County Detention Services,Jail,Spokane,Spokane,53063,Washington,-117.4293248,47.6660015,,,188,0,111,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
C6E12404,Thurston County Jail,Jail,Olympia,Thurston,53067,Washington,-122.9122879,47.0293464,270,,33,0,9,0,
B98062A4,Walla Walla County Jail,Jail,Walla Walla,Walla Walla,53071,Washington,-118.3430525,46.0644018,75,,27,0,8,0,
6DB36A1F,Whatcom County Jail,Jail,Bellingham,Whatcom,53073,Washington,-122.4806796,48.7544311,,,45,0,6,0,
B60DDD1C,Yakima County jail,Jail,Yakima,Yakima,53077,Washington,-120.508203,46.603939,559,,269,0,81,1,
0C5E80B1,Central Regional Jail and Correctional Facility,Jail,Suton,Braxton,54007,West Virginia,-80.6571777,38.697725,396,,313,0,0,0,
96C34F73,Eastern Regional Jail and Correctional Facility,Jail,Martinsburg,Berkeley,54003,West Virginia,-77.95637,39.4359416,548,,282,0,0,0,
7F2376B2,North Central Regional Correctional Facility And Jail,Jail,Pennsboro,Doddridge,54017,West Virginia,-80.8530542,39.2808928,893,,107,0,0,0,
8295691C,Northern Regional Jail,Jail,Moundsville,Marshall,54051,West Virginia,-80.7291377,39.9090943,446,,207,0,0,1,
3A552E1F,South Central Regional Jail and Correctional Facility,Jail,Charleston,Kanawha,54039,West Virginia,-81.7102291,38.3109982,514,,102,1,6,0,
178BBBD3,Southern Regional Jail and Correctional Facility,Jail,Beaver,Raleigh,54081,West Virginia,-81.1160206,37.7709223,722,,113,0,0,0,
5AFF3E1A,Southwestern Regional Jail and Correctional Facility,Jail,Holden,Logan,54045,West Virginia,-82.0957755,37.8052941,526,,1,0,0,0,
051F5339,Tygart Valley Regional Jail and Correctional Facility,Jail,Belington,Randolph,54083,West Virginia,-79.9515438,38.9402848,561,,368,0,0,0,
1E1C0D22,Western Regional Jail and Correctional Facility,Jail,Charleston,Kanawha,54039,West Virginia,-81.6286914,38.3428985,819,,241,0,0,0,
73A5C060,Brown County jail,Jail,Green Bay,Brown,55009,Wisconsin,-87.9310498,44.5228284,655,,71,0,0,0,
024990C2,Dane County jail,Jail,Madison,Dane,55025,Wisconsin,-89.3834434,43.0719117,442,,277,0,37,0,
56B9BD45,Eau Claire County Jail,Jail,Eau Claire,Eau Claire,55035,Wisconsin,-91.5042162,44.8077415,,,28,0,10,0,
A5C33029,Fond Du Lac County Jail,Jail,Fond Du Lac,Fond du Lac,55039,Wisconsin,-88.4496341,43.773431,,,27,0,11,0,
77F7A9D4,Marathon County jail,Jail,Wausau,Marathon,55073,Wisconsin,-89.6247284,44.9578789,,,93,0,12,0,
AC3C6C58,Milwaukee County jail,Jail,Milwaukee,Milwaukee,55079,Wisconsin,-87.923935,43.042603,698,,344,0,72,0,
815B1D8B,Milwaukee County House of Correction,Jail,Franklin,Milwaukee,55079,Wisconsin,-88.00184,42.879856,,,344,0,126,0,
B8EA3E74,Oconto County Jail,Jail,Oconto,Oconto,55083,Wisconsin,-87.8664779,44.8902893,,,0,0,3,0,
63DCD163,Racine County jail,Jail,Racine,Racine,55101,Wisconsin,-87.7831417,42.7254738,,,88,0,0,0,
41B53DC5,Rock County jail,Jail,Janesville,Rock,55105,Wisconsin,-89.0278395,42.7280773,,,159,0,37,0,
BC2E50A4,Sheboygan County jail,Jail,Sheboygan,Sheboygan,55117,Wisconsin,-87.7093137,43.7505567,,,12,0,9,0,
9E2055EC,Winnebago County Jail,Jail,Oshkosh,Winnebago,55139,Wisconsin,-88.543643,44.078721,,,89,0,6,0,
FD6A11D8,Big Horn County jail,Jail,Basin,Big Horn,56003,Wyoming,-108.0397741,44.382009,,,1,0,0,0,
55CFF134,Laramie County Detention Center,Jail,Cheyenne,Laramie,56021,Wyoming,-104.8197448,41.134937,,,8,0,17,0,
5EA1106A,Natrona County Regional Juvenile Detention Center,State juvenile detention,Casper,Natrona,56025,Wyoming,-106.3446731,42.8630828,,,1,0,0,0,
E5DA4853,U.S. Marshalls,U.S. Marshalls,,Muskogee,40101,,-95.3743904,35.7499793,,,12290,31,0,0,
6C623469,Charleston County ICE facility,Detention center,Charleston,Charleston,45019,Georgia,-80.013825,32.8450066,,,2,0,0,0,
FC544B4C,Columbia Regional Care ICE facility,Detention center,Columbia,Richland,45079,South Carolina,-80.9770025,34.080828,,,1,0,0,0,
98255E1A,Irwin County ICE facility,Detention center,Ocilla,Irwin,13155,Georgia,-83.2554462,31.5795869,,,71,0,0,0,
C74C93A9,Robert A. Deyton ICE facility,Detention center,Lovejoy,Clayton,13063,Georgia,-84.3064539,33.4349109,,,6,0,0,0,
10FDDF94,Sheriff Al Cannon ICE facility,Detention center,North Charleston,Charleston,45019,South Carolina,-80.013754,32.8451491,,,1,0,0,0,
52F79BC3,Stewart ICE facility,Detention center,Lumpkin,Stewart,13259,Georgia,-84.771832,32.036603,,,493,4,0,0,
C24CB935,Frederick County jail,Detention center,Frederick,Frederick,24021,Maryland,-77.4132385,39.3657875,,,0,0,0,0,
DBD2274F,Howard County ICE facility,Detention center,Jessup,Howard,24027,Maryland,-76.7818333,39.1694232,,,2,0,0,0,
6BD91DDD,Worcester County ICE facility,Detention center,Snow Hill,Worcester,24047,Maryland,-75.3759013,38.1698775,,,1,0,0,0,
C9F8FF63,Plymouth County ICE facility,Detention center,Plymouth,Plymouth,25023,Massachusetts,-70.652014,41.9311715,600,,5,0,0,0,
BD8F3FD0,Suffolk County House of Corrections,Detention center,Boston,Suffolk,25025,Massachusetts,-71.067724,42.3344149,,,0,0,0,0,
3D112DE3,Strafford County ICE facility,Detention center,Dover,Strafford,33017,New Hampshire,-70.9405041,43.2184106,,,20,0,0,0,
2AB00BF8,Donald W. Wyatt ICE facility,Detention center,Central Falls,Providence,44007,Rhode Island,-71.3837997,41.8925423,,,35,0,0,0,
546BA938,Albany County Correctional Facility,Detention center,Albany,Albany,36001,New York,-73.8156931,42.7512648,,,0,0,0,0,
4F6FA143,Allegany County Jail,Detention center,Belmont,Allegany,36003,New York,-78.0167739,42.2126508,,,0,0,0,0,
0FE09C72,Buffalo ICE Service Processing Center,Detention center,Batavia,Genesee,36037,New York,-78.2027918,43.0202999,,,118,0,0,0,
618A13CA,Chautauqua County ICE detention center,Detention center,Mayville,Chautauqua,36013,New York,-79.5036019,42.2545119,,,0,0,0,0,
CD36B3FC,Clinton County Jail,Detention center,Plattsburgh,Clinton,36019,New York,-73.4671593,44.7202267,,,0,0,0,0,
D727192E,Wayne County Jail,Detention center,Lyons,Wayne,36117,New York,-77.0319681,43.0669238,,,0,0,0,0,
F8D2DD57,Clay County ICE facility,Detention center,Brazil,Clay,18021,Indiana,-87.1190553,39.5236851,,,18,0,0,0,
E3F78B5C,Dodge County ICE facility,Detention center,Juneau,Dodge,55027,Wisconsin,-88.7062086,43.4070326,,,4,0,0,0,
79167369,Jefferson County Jail,Detention center,Mount Vernon,Jefferson,17081,Illinois,-88.9026743,38.3142597,,,0,0,0,0,
541D0079,Kankakee County ICE facility,Detention center,Kankakee,Kankakee,17091,Illinois,-87.858119,41.075688,,,22,0,0,0,
EA7FCD3C,Boone County Jail,Detention center,Burlington,Boone,21015,Kentucky,-84.7287368,39.0362892,,,0,0,0,0,
5CA90E47,McHenry County ICE facility,Detention center,Woodstock,McHenry,17111,Illinois,-88.4412449,42.341554,,,8,0,0,0,
FD78D74D,Montgomery County ICE facility,Detention center,Montgomery City,Montgomery,29139,Missouri,-91.5047146,38.9795184,,,1,0,0,0,
ABD908D9,Morgan County ICE facility,Detention center,Versailles,Morgan,29141,Missouri,-92.8397731,38.4321114,,,3,0,0,0,
9F552DFE,Pulaski County ICE facility,Detention center,Ullin,Pulaski,17153,Illinois,-89.164126,37.2689414,,,112,0,0,0,
8474FE4F,Bluebonnet ICE facility,Detention center,Anson,Jones,48253,Texas,-99.8880543,32.7670051,,,408,0,0,0,
448535FE,Eden ICE facility,Detention center,Eden,Concho,48095,Texas,-99.8337969,31.2166609,,,65,0,0,0,
F75923B6,Henderson County Detention Center,Detention center,Athens,Henderson,48213,Texas,-95.8457458,32.2078107,,,0,0,0,0,
CDB2C76E,Johnson County ICE facility,Detention center,Cleburne,Johnson,48251,Texas,-97.3888363,32.3473537,,,4,0,0,0,
9CD6ADD6,Kay County ICE facility,Detention center,Newkirk,Kay,40071,Oklahoma,-97.0695444,36.8679703,,,1,0,0,0,
D7CF43CB,Moore ICE facility,Detention center,Okmulgee,Okmulgee,40111,Oklahoma,-95.974581,35.6217827,,,36,0,0,0,
98C52F94,Prairieland ICE facility,Detention center,Alvarado,Johnson,48251,Texas,-97.1958755,32.4217129,,,155,0,0,0,
1B44BF9A,Rolling Plains ICE facility,Detention center,Haskell,Haskell,48207,Texas,-99.7213897,33.1771087,,,59,0,0,0,
CBFC5098,Aurora ICE facility,Detention center,Aurora,Adams,08001,Colorado,-104.849106,39.7608904,,,185,0,0,0,
CC972E3E,El Paso County jail,Detention center,Colorado Springs,El Paso,08041,Colorado,-104.7791306,38.7878813,,,0,0,0,0,
66BBC0AA,Teller County Detention Facility,Detention center,Divide,Teller,08119,Colorado,-105.1512944,38.9430441,,,0,0,0,0,
6AB44501,Bedford Heights City Jail,Detention center,Bedford Heights,Cuyahoga,39035,Ohio,-81.498016,41.4052883,,,0,0,0,0,
75274010,Butler County ICE facility,Detention center,Hamilton,Butler,39017,Ohio,-84.5638422,39.3955454,,,1,0,0,0,
9A454D8B,Calhoun County ICE facility,Detention center,Battle Creek,Calhoun,26025,Michigan,-85.1757497,42.315765,356,,60,0,0,0,
F0DE0405,Geauga County ICE facility,Detention center,Chardon,Geauga,39055,Ohio,-81.1915432,41.5045498,,,11,0,0,0,
541D0079,Monroe County Detention ICE facility,Detention center,Monroe,Kankakee,17091,Michigan,-87.858119,41.075688,,,1,0,0,0,
B2A6FEEA,Monroe County Jail Dormitory ICE facility,Detention center,Monore,Monroe,26115,Michigan,-83.3933407,41.8955758,,,1,0,0,0,
A293C21E,Monroe County Main Jail ICE facility,Detention center,Monore,Monroe,26115,Michigan,-83.3974158,41.9139789,,,1,0,0,0,
F2C741E1,Saint Clair County ICE facility,Detention center,Port Huron,St. Clair,26147,Michigan,-82.4792683,42.9422242,,,15,0,0,0,
F5EC170C,Seneca County ICE facility,Detention center,Tiffin,Seneca,39147,Ohio,-83.1536823,41.079449,,,14,0,0,0,
8F52D085,El Paso ICE Service Processing Center,Detention center,El Paso,El Paso,48141,Texas,-106.3692055,31.7939291,,,424,0,0,0,
15DE8ED4,La Tuna prison,Detention center,El Paso,El Paso,48141,Texas,-106.5905472,31.9809348,,,0,0,0,0,
C0E6843F,Torrance County ICE facility,Detention center,Estancia,Torrance,35057,New Mexico,-106.0172271,34.7684097,,,55,0,0,0,
A388D244,West Texas Detention Facility,Detention center,Sierra Blanca,Hudspeth,48229,Texas,-105.3522338,31.166481,,,0,0,0,0,
D4AE7A19,Coastal Bend ICE facility,Detention center,Robstown,Nueces,48355,Texas,-97.7547511,27.7370237,,,12,0,0,0,
D9E1FAAC,Houston ICE facility,Detention center,Houston,Harris,48201,Texas,-95.3606512,29.7583051,,,198,0,0,0,
1BC96352,Polk County ICE facility,Detention center,South Livingston,Polk,48373,Texas,-95.0060677,30.6976757,,,35,0,0,0,
49309590,Joe Corley ICE facility,Detention center,Conroe,Montgomery,48339,Texas,-95.4478317,30.3358822,,,51,1,0,0,
393C5619,Montgomery ICE Processing Center,Detention center,Conroe,Montgomery,48339,Texas,-95.4432002,30.3380429,,,275,0,0,0,
C348D2C2,Adelanto ICE Processing Center,Detention center,Adelanto,San Bernardino,06071,California,-117.4574383,34.5472743,,,270,0,0,0,
265C2E16,James A. Musick Facility,Detention center,Irvine,Orange,06059,California,-117.6994477,33.6635799,,,0,0,0,0,
42A39F98,Santa Ana City Jail,Detention center,Santa Ana,Orange,06059,California,-117.8802719,33.7503433,,,0,0,0,0,
2563E0D6,Baker County ICE facility,Detention center,MacClenny,Baker,12003,Florida,-82.1216323,30.2959919,,,16,0,0,0,
B7E9B3A6,Broward ICE Transitional Center,Detention center,Pompano Beach,Broward,12011,Florida,-80.1510147,26.2772479,,,252,0,0,0,
DDE40BBE,Glades County ICE facility,Detention center,Moore Haven,Glades,12043,Florida,-81.12405,26.8386469,,,188,1,0,0,
8B849CB4,Krome North ICE Service Processing Center,Detention center,Miami,Miami-Dade,12086,Florida,-80.4891056,25.7542507,,,242,0,0,0,
74CD4D30,Larkin Behavioral Health ICE facility,Detention center,Hollywood,Broward,12011,Florida,-80.1806619,26.0211773,,,2,0,0,0,
004332CA,San Juan ICE staging facility,Detention center,San Juan,Guaynabo,72061,Puerto Rico,-66.1148359,18.4233341,,,1,0,0,0,
B7FB3420,Wakulla County ICE facility,Detention center,Crawfordville,Wakulla,12129,Florida,-84.377265,30.1966073,,,43,0,0,0,
BC6EB58A,Elizabeth ICE facility,Detention center,Elizabeth,Union,34039,New Jersey,-74.1894379,40.665648,,,39,0,0,0,
5A6549BF,Adams County ICE facility,Detention center,Natchez,Adams,28001,Mississippi,-91.2216138,31.5574742,,,162,0,0,0,
7F16C4D3,Alexandria ICE staging facility,Detention center,Alexandria,Rapides,22079,Louisiana,-92.5364048,31.3172339,,,235,0,0,0,
50A9BC4A,Allen Parish ICE facility,Detention center,Oberlin,Allen,22003,Louisiana,-92.7828216,30.6231555,,,12,0,0,0,
85ED9152,Catahoula ICE facility,Detention center,Harrisonburg,Catahoula,22025,Louisiana,-91.8360488,31.7747704,,,119,0,0,0,
E0E43DEF,Bossier Medium Security Facility,Detention center,Plain Dealing,Bossier,22015,Louisiana,-93.7463406,32.8389867,,,0,0,0,0,
B44EAFEF,Etowah County ICE facility,Detention center,Gadsden,Etowah,01055,Alabama,-86.0124015,34.0164992,,,30,0,0,0,
E23851FC,Grady County Law Enforcement Center,Detention center,Chickasha,Grady,40051,Oklahoma,-97.935665,35.0526534,,,0,0,0,0,
36D17CC7,Hancock County ICE facility,Detention center,Bay St. Louis,Hancock,28045,Mississippi,-89.4765322,30.302998,,,1,0,0,0,
CBAA78B1,Jackson Parish ICE facility,Detention center,Jonesboro,Jackson,22049,Louisiana,-92.7170257,32.215538,,,117,0,0,0,
C1F1063F,LaSalle ICE Processing Center - Jena,Detention center,Jena,LaSalle,22059,Alabama,-92.1523597,31.7083405,,,91,0,0,0,
6B038C38,LaSalle ICE Processing Center - Olla,Detention center,Olla,LaSalle,22059,Louisiana,-92.2848236,31.8513106,,,25,0,0,0,
6A61AEF6,Natchitoches Parish Jail,Detention center,Natchitoches,Natchitoches,22069,Louisiana,-93.1005783,31.7324199,,,0,0,0,0,
D7E1A180,Pine Prairie ICE Processing Center,Detention center,Pine Prairie,Evangeline,22039,Louisiana,-92.4231148,30.7886084,,,87,0,0,0,
AB5BCEB7,Richwood ICE facility,Detention center,Monroe,Ouachita,22073,Louisiana,-92.0784706,32.4568901,,,129,0,0,0,
49FFA89E,Roger D. Wilson Detention Facility,Detention center,Knoxville,Knox,47093,Tennessee,-83.8402633,36.0850715,,,0,0,0,0,
F9A99B35,River ICE facility,Detention center,Ferriday,Concordia,22029,Louisiana,-91.5579147,31.5972518,,,57,0,0,0,
449C37C5,South Louisiana ICE Processing Center,Detention center,Basile,Evangeline,22039,Louisiana,-92.5818086,30.4870501,,,30,0,0,0,
3057F6D1,Tallahatchie County Correctional Facility,Detention center,Tutwiler,Tallahatchie,28135,Mississippi,-90.4462632,34.0269812,,,0,0,0,0,
DA7B3EE1,Winn ICE facility,Detention center,Winnfield,Winn,22127,Louisiana,-92.7812921,31.8502711,,,300,1,0,0,
05C46395,Orange County ICE facility,Detention center,Goshen,Orange,36071,New York,-74.3594951,41.4048799,,,2,0,0,0,
5CA68CFB,Berks Family Residential ICE facility,Detention center,Leesport,Berks,42011,Pennsylvania,-76.0161123,40.3793947,,,5,0,0,0,
6DB06620,Cambria County ICE facility,Detention center,Ebensburg,Cambria,42021,Pennsylvania,-78.700987,40.4842936,,,14,0,0,0,
165F9BE8,Clinton County ICE facility,Detention center,McElhattan,Clinton,42035,Pennsylvania,-77.349682,41.1510647,,,66,0,0,0,
4C17213B,Florence ICE facility,Detention center,Florence,Pinal,04021,Arizona,-111.3713517,33.0371206,,,119,0,0,0,
B745C412,Eloy ICE facility,Detention center,Eloy,Pinal,04021,Arizona,-111.5199742,32.8176141,,,421,0,0,0,
6AD4DBC4,Florence ICE Service Processing Center,Detention center,Florence,Pinal,04021,Arizona,-111.3713517,33.0371206,,,102,0,0,0,
6C84E68A,La Palma ICE facility,Detention center,Eloy,Pinal,04021,Arizona,-111.528815,32.8144856,,,767,0,0,0,
891B77EA,Phoenix ICE facility,Detention center,Phoenix,Maricopa,04013,Arizona,-112.1684191,33.8328213,,,0,0,0,0,
4564EEF3,Cache County ICE facility,Detention center,Logan,Cache,49005,Nevada,-111.865625,41.7368662,,,15,0,0,0,
BF181774,Henderson ICE facility,Detention center,Henderson,Clark,32003,Nevada,-114.9786895,36.0310541,,,37,0,0,0,
775B5AB8,Nevada Southern ICE facility,Detention center,Pahrump,Nye,32023,Nevada,-115.9769898,36.2527907,,,13,0,0,0,
E9C380A8,SeaTac ICE detention center,Detention center,Seattle,King,53033,Washington,-122.3011458,47.4223094,,,0,0,0,0,
78FB50E6,Brooks County Detention Center,Detention center,Falfurrias,Brooks,48047,Texas,-98.1265995,27.2479455,,,0,0,0,0,
C0517ADA,Burnet County ICE detention center,Detention center,Burnet,Burnet,48053,Texas,-98.2528628,30.7408233,,,0,0,0,0,
2F729933,Central Texas Detention Facility,Detention center,San Antonio,Bexar,48029,Texas,-98.4972642,29.4237015,,,0,0,0,0,
8847B369,East Hidalgo Detention Center,Detention center,La Villa,Hidalgo,48215,Texas,-97.9181823,26.2957515,,,0,0,0,0,
F168D055,El Valle ICE facility,Detention center,Raymondville,Willacy,48489,Texas,-97.7675274,26.4670903,,,189,0,0,0,
29644259,Jack Harwell ICE detention center,Detention center,Waco,McLennan,48309,Texas,-97.081435,31.549304,,,0,0,0,0,
63BCDCF1,Karnes County Correctional ICE facility,Detention center,Karnes City,Karnes,48255,Texas,-97.9146632,28.8840548,,,112,0,0,0,
0677CF2E,Karnes County Residential ICE facility,Detention center,Karnes City,Karnes,48255,Texas,-97.9153624,28.8846603,,,207,0,0,0,
D7541824,Laredo ICE facility,Detention center,Laredo,Webb,48479,Texas,-99.447931,27.5290641,,,19,0,0,0,
5E8273F1,La Salle County ICE facility,Detention center,Encinal,La Salle,48283,Texas,-99.3361511,28.0455856,,,11,0,0,0,
04B6A2A0,Limestone County ICE facility,Detention center,Groesbeck,Limestone,48293,Texas,-96.5113602,31.5252889,,,94,0,0,0,
3D42BEC0,Port Isabel ICE facility,Detention center,Los Fresnos,Cameron,48061,Texas,-97.3382529,26.1550769,,,328,0,0,0,
80E7613E,Rio Grande ICE facility,Detention center,Laredo,Webb,48479,Texas,-99.4889907,27.3793735,,,192,0,0,0,
71335196,South Texas Family Residential ICE facility,Detention center,Dilley,Frio,48163,Texas,-99.2004464,28.6579377,,,258,0,0,0,
084D4EFC,South Texas ICE Processing Center,Detention center,Pearsall,Frio,48163,Texas,-99.1212384,28.8949691,,,378,0,0,0,
35DB8B7D,Hutto Residential ICE facility,Detention center,Taylor,Williamson,48491,Texas,-97.4197841,30.5648292,,,11,0,0,0,
322C7D53,Val Verde County Detention Facility,Detention center,Del Rio,Val Verde,48465,Texas,-100.8478671,29.3731905,,,0,0,0,0,
69E76EA8,Willacy County Regional Detention Facility,Detention center,Raymondville,Willacy,48489,Texas,-97.7675274,26.4670903,,,0,0,0,0,
1A630514,Imperial Regional ICE facility,Detention center,Calexico,Imperial,06025,California,-115.3980865,32.6899185,,,82,0,0,0,
C31BD92C,Otay Mesa ICE facility,Detention center,San Diego,San Diego,06073,California,-116.9138472,32.5758154,,,238,1,0,0,
6A191CB7,San Luis Regional ICE facility,Detention center,San Luis,San Luis Obispo,06079,California,-120.7264993,35.3206415,,,84,0,0,0,
3A9320CD,Golden State Annex ICE facility,Detention center,McFarland,Kern,06029,California,-119.2278224,35.6698832,,,6,0,0,0,
8D847451,Mesa Verde ICE Processing Facility,Detention center,Bakersfield,Kern,06029,California,-119.0063825,35.379748,,,60,0,0,0,
7FC7351B,Yuba County ICE facility,Detention center,Marysville,Yuba,06115,California,-121.5868886,39.1414793,,,7,0,0,0,
3867C0A8,Sheridan federal prison,Detention center,Sheridan,Yamhill,41071,Washington,-123.3816231,45.0840138,,,0,0,0,0,
AD521141,Tacoma Northwest ICE facility,Detention center,Tacoma,Pierce,53053,Washington,-122.4212095,47.2492353,,,34,0,0,0,
0A1D2EB9,Carver County Jail,Detention center,Chaska,Carver,27019,Minnesota,-93.5926349,44.7874082,,,0,0,0,0,
74A92099,Cass County Jail,Detention center,Plattsmouth,Cass,31025,Nebraska,-95.8829775,41.011934,,,0,0,0,0,
A65FE627,Freeborn County ICE facility,Detention center,Albert Lea,Freeborn,27047,Minnesota,-93.3679914,43.6460503,,,5,0,0,0,
F2847A72,Hall County ICE facility,Detention center,Grand Island,Hall,31079,Nebraska,-98.327846,40.926687,,,2,0,0,0,
