country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Sweden,,weekly,2017-10-16,2017-10-22,2017,10,42,1648,,,
Sweden,,weekly,2017-10-23,2017-10-29,2017,10,43,1644,,,
Sweden,,weekly,2017-10-30,2017-11-05,2017,11,44,1757,,,
Sweden,,weekly,2017-11-06,2017-11-12,2017,11,45,1608,,,
Sweden,,weekly,2017-11-13,2017-11-19,2017,11,46,1753,,,
Sweden,,weekly,2017-11-20,2017-11-26,2017,11,47,1700,,,
Sweden,,weekly,2017-11-27,2017-12-03,2017,12,48,1740,,,
Sweden,,weekly,2017-12-04,2017-12-10,2017,12,49,1765,,,
Sweden,,weekly,2017-12-11,2017-12-17,2017,12,50,1797,,,
Sweden,,weekly,2017-12-18,2017-12-24,2017,12,51,1815,,,
Sweden,,weekly,2017-12-25,2017-12-31,2017,12,52,1929,,,
Sweden,,weekly,2016-01-11,2016-01-17,2016,1,2,1914,,,
Sweden,,weekly,2016-01-18,2016-01-24,2016,1,3,1958,,,
Sweden,,weekly,2016-01-25,2016-01-31,2016,1,4,2006,,,
Sweden,,weekly,2016-02-01,2016-02-07,2016,2,5,1909,,,
Sweden,,weekly,2016-02-08,2016-02-14,2016,2,6,1837,,,
Sweden,,weekly,2016-02-15,2016-02-21,2016,2,7,1838,,,
Sweden,,weekly,2016-02-22,2016-02-28,2016,2,8,1845,,,
Sweden,,weekly,2016-02-29,2016-03-06,2016,3,9,1861,,,
Sweden,,weekly,2016-03-07,2016-03-13,2016,3,10,1810,,,
Sweden,,weekly,2016-03-14,2016-03-20,2016,3,11,1800,,,
Sweden,,weekly,2016-03-21,2016-03-27,2016,3,12,1795,,,
Sweden,,weekly,2016-03-28,2016-04-03,2016,4,13,1778,,,
Sweden,,weekly,2016-04-04,2016-04-10,2016,4,14,1705,,,
Sweden,,weekly,2016-04-11,2016-04-17,2016,4,15,1773,,,
Sweden,,weekly,2016-04-18,2016-04-24,2016,4,16,1771,,,
Sweden,,weekly,2016-04-25,2016-05-01,2016,5,17,1604,,,
Sweden,,weekly,2016-05-02,2016-05-08,2016,5,18,1619,,,
Sweden,,weekly,2016-05-09,2016-05-15,2016,5,19,1586,,,
Sweden,,weekly,2016-05-16,2016-05-22,2016,5,20,1565,,,
Sweden,,weekly,2016-05-23,2016-05-29,2016,5,21,1550,,,
Sweden,,weekly,2016-05-30,2016-06-05,2016,6,22,1541,,,
Sweden,,weekly,2016-06-06,2016-06-12,2016,6,23,1462,,,
Sweden,,weekly,2016-06-13,2016-06-19,2016,6,24,1541,,,
Sweden,,weekly,2016-06-20,2016-06-26,2016,6,25,1573,,,
Sweden,,weekly,2016-06-27,2016-07-03,2016,7,26,1541,,,
Sweden,,weekly,2016-07-04,2016-07-10,2016,7,27,1549,,,
Sweden,,weekly,2016-07-11,2016-07-17,2016,7,28,1605,,,
Sweden,,weekly,2016-07-18,2016-07-24,2016,7,29,1616,,,
Sweden,,weekly,2016-07-25,2016-07-31,2016,7,30,1630,,,
Sweden,,weekly,2016-08-01,2016-08-07,2016,8,31,1574,,,
Sweden,,weekly,2016-08-08,2016-08-14,2016,8,32,1574,,,
Sweden,,weekly,2016-08-15,2016-08-21,2016,8,33,1567,,,
Sweden,,weekly,2016-08-22,2016-08-28,2016,8,34,1567,,,
Sweden,,weekly,2016-08-29,2016-09-04,2016,9,35,1686,,,
Sweden,,weekly,2016-09-05,2016-09-11,2016,9,36,1556,,,
Sweden,,weekly,2016-09-12,2016-09-18,2016,9,37,1536,,,
Sweden,,weekly,2016-09-19,2016-09-25,2016,9,38,1531,,,
Sweden,,weekly,2016-09-26,2016-10-02,2016,10,39,1601,,,
Sweden,,weekly,2016-10-03,2016-10-09,2016,10,40,1598,,,
Sweden,,weekly,2016-10-10,2016-10-16,2016,10,41,1662,,,
Sweden,,weekly,2016-10-17,2016-10-23,2016,10,42,1750,,,
Sweden,,weekly,2016-10-24,2016-10-30,2016,10,43,1626,,,
Sweden,,weekly,2016-10-31,2016-11-06,2016,11,44,1718,,,
Sweden,,weekly,2016-11-07,2016-11-13,2016,11,45,1717,,,
Sweden,,weekly,2016-11-14,2016-11-20,2016,11,46,1771,,,
Sweden,,weekly,2016-11-21,2016-11-27,2016,11,47,1702,,,
Sweden,,weekly,2016-11-28,2016-12-04,2016,12,48,1790,,,
Sweden,,weekly,2016-12-05,2016-12-11,2016,12,49,1842,,,
Sweden,,weekly,2016-12-12,2016-12-18,2016,12,50,1858,,,
Sweden,,weekly,2016-12-19,2016-12-25,2016,12,51,1868,,,
Sweden,,weekly,2016-12-26,2017-01-01,2016,1,52,1673,,,
Sweden,,weekly,2015-01-05,2015-01-11,2015,1,2,1966,,,
Sweden,,weekly,2015-01-12,2015-01-18,2015,1,3,1935,,,
Sweden,,weekly,2015-01-19,2015-01-25,2015,1,4,1946,,,
Sweden,,weekly,2015-01-26,2015-02-01,2015,2,5,1975,,,
Sweden,,weekly,2015-02-02,2015-02-08,2015,2,6,1868,,,
Sweden,,weekly,2015-02-09,2015-02-15,2015,2,7,2001,,,
Sweden,,weekly,2015-02-16,2015-02-22,2015,2,8,2107,,,
Sweden,,weekly,2015-02-23,2015-03-01,2015,3,9,2076,,,
Sweden,,weekly,2015-03-02,2015-03-08,2015,3,10,2041,,,
Sweden,,weekly,2015-03-09,2015-03-15,2015,3,11,1932,,,
Sweden,,weekly,2015-03-16,2015-03-22,2015,3,12,1874,,,
Sweden,,weekly,2015-03-23,2015-03-29,2015,3,13,1930,,,
Sweden,,weekly,2015-03-30,2015-04-05,2015,4,14,1834,,,
Sweden,,weekly,2015-04-06,2015-04-12,2015,4,15,1849,,,
Sweden,,weekly,2015-04-13,2015-04-19,2015,4,16,1844,,,
Sweden,,weekly,2015-04-20,2015-04-26,2015,4,17,1764,,,
Sweden,,weekly,2015-04-27,2015-05-03,2015,5,18,1656,,,
Sweden,,weekly,2015-05-04,2015-05-10,2015,5,19,1661,,,
Sweden,,weekly,2015-05-11,2015-05-17,2015,5,20,1668,,,
Sweden,,weekly,2015-05-18,2015-05-24,2015,5,21,1670,,,
Sweden,,weekly,2015-05-25,2015-05-31,2015,5,22,1627,,,
Sweden,,weekly,2015-06-01,2015-06-07,2015,6,23,1617,,,
Sweden,,weekly,2015-06-08,2015-06-14,2015,6,24,1609,,,
Sweden,,weekly,2015-06-15,2015-06-21,2015,6,25,1592,,,
Sweden,,weekly,2015-06-22,2015-06-28,2015,6,26,1525,,,
Sweden,,weekly,2015-06-29,2015-07-05,2015,7,27,1674,,,
Sweden,,weekly,2015-07-06,2015-07-12,2015,7,28,1560,,,
Sweden,,weekly,2015-07-13,2015-07-19,2015,7,29,1529,,,
Sweden,,weekly,2015-07-20,2015-07-26,2015,7,30,1538,,,
Sweden,,weekly,2015-07-27,2015-08-02,2015,8,31,1588,,,
Sweden,,weekly,2015-08-03,2015-08-09,2015,8,32,1524,,,
Sweden,,weekly,2015-08-10,2015-08-16,2015,8,33,1535,,,
Sweden,,weekly,2015-08-17,2015-08-23,2015,8,34,1563,,,
Sweden,,weekly,2015-08-24,2015-08-30,2015,8,35,1458,,,
Sweden,,weekly,2015-08-31,2015-09-06,2015,9,36,1648,,,
Sweden,,weekly,2015-09-07,2015-09-13,2015,9,37,1552,,,
Sweden,,weekly,2015-09-14,2015-09-20,2015,9,38,1566,,,
Sweden,,weekly,2015-09-21,2015-09-27,2015,9,39,1633,,,
Sweden,,weekly,2015-09-28,2015-10-04,2015,10,40,1651,,,
Sweden,,weekly,2015-10-05,2015-10-11,2015,10,41,1528,,,
Sweden,,weekly,2015-10-12,2015-10-18,2015,10,42,1574,,,
Sweden,,weekly,2015-10-19,2015-10-25,2015,10,43,1698,,,
Sweden,,weekly,2015-10-26,2015-11-01,2015,11,44,1658,,,
Sweden,,weekly,2015-11-02,2015-11-08,2015,11,45,1652,,,
Sweden,,weekly,2015-11-09,2015-11-15,2015,11,46,1710,,,
Sweden,,weekly,2015-11-16,2015-11-22,2015,11,47,1678,,,
Sweden,,weekly,2015-11-23,2015-11-29,2015,11,48,1691,,,
Sweden,,weekly,2015-11-30,2015-12-06,2015,12,49,1805,,,
Sweden,,weekly,2015-12-07,2015-12-13,2015,12,50,1669,,,
Sweden,,weekly,2015-12-14,2015-12-20,2015,12,51,1753,,,
Sweden,,weekly,2015-12-21,2015-12-27,2015,12,52,1737,,,
Switzerland,,weekly,2020-01-06,2020-01-12,2020,1,2,1353,1475,-122,2016-2019 historical data
Switzerland,,weekly,2020-01-13,2020-01-19,2020,1,3,1397,1478,-81,2016-2019 historical data
Switzerland,,weekly,2020-01-20,2020-01-26,2020,1,4,1402,1479,-77,2016-2019 historical data
Switzerland,,weekly,2020-01-27,2020-02-02,2020,2,5,1411,1479,-68,2016-2019 historical data
Switzerland,,weekly,2020-02-03,2020-02-09,2020,2,6,1374,1475,-101,2016-2019 historical data
Switzerland,,weekly,2020-02-10,2020-02-16,2020,2,7,1373,1466,-93,2016-2019 historical data
Switzerland,,weekly,2020-02-17,2020-02-23,2020,2,8,1359,1453,-94,2016-2019 historical data
Switzerland,,weekly,2020-02-24,2020-03-01,2020,3,9,1333,1434,-101,2016-2019 historical data
Switzerland,,weekly,2020-03-02,2020-03-08,2020,3,10,1346,1412,-66,2016-2019 historical data
Switzerland,,weekly,2020-03-09,2020-03-15,2020,3,11,1385,1386,-1,2016-2019 historical data
Switzerland,,weekly,2020-03-16,2020-03-22,2020,3,12,1516,1359,157,2016-2019 historical data
Switzerland,,weekly,2020-03-23,2020-03-29,2020,3,13,1613,1332,281,2016-2019 historical data
Switzerland,,weekly,2020-03-30,2020-04-05,2020,4,14,1870,1305,565,2016-2019 historical data
Switzerland,,weekly,2020-04-06,2020-04-12,2020,4,15,1638,1281,357,2016-2019 historical data
Switzerland,,weekly,2020-04-13,2020-04-19,2020,4,16,1561,1260,301,2016-2019 historical data
Switzerland,,weekly,2020-04-20,2020-04-26,2020,4,17,1365,1242,123,2016-2019 historical data
Switzerland,,weekly,2020-04-27,2020-05-03,2020,5,18,1241,1228,13,2016-2019 historical data
Switzerland,,weekly,2020-05-04,2020-05-10,2020,5,19,1172,1217,-45,2016-2019 historical data
Switzerland,,weekly,2020-05-11,2020-05-17,2020,5,20,1147,1208,-61,2016-2019 historical data
Switzerland,,weekly,2020-05-18,2020-05-24,2020,5,21,1186,1202,-16,2016-2019 historical data
Switzerland,,weekly,2020-05-25,2020-05-31,2020,5,22,1095,1198,-103,2016-2019 historical data
Switzerland,,weekly,2020-06-01,2020-06-07,2020,6,23,1162,1196,-34,2016-2019 historical data
Switzerland,,weekly,2020-06-08,2020-06-14,2020,6,24,1146,1194,-48,2016-2019 historical data
Switzerland,,weekly,2020-06-15,2020-06-21,2020,6,25,1144,1192,-48,2016-2019 historical data
Switzerland,,weekly,2020-06-22,2020-06-28,2020,6,26,1169,1191,-22,2016-2019 historical data
Switzerland,,weekly,2020-06-29,2020-07-05,2020,7,27,1162,1190,-28,2016-2019 historical data
Switzerland,,weekly,2020-07-06,2020-07-12,2020,7,28,1153,1189,-36,2016-2019 historical data
Switzerland,,weekly,2020-07-13,2020-07-19,2020,7,29,1101,1189,-88,2016-2019 historical data
Switzerland,,weekly,2020-07-20,2020-07-26,2020,7,30,1140,1188,-48,2016-2019 historical data
Switzerland,,weekly,2020-07-27,2020-08-02,2020,8,31,1255,1189,66,2016-2019 historical data
Switzerland,,weekly,2020-08-03,2020-08-09,2020,8,32,1150,1190,-40,2016-2019 historical data
Switzerland,,weekly,2020-08-10,2020-08-16,2020,8,33,1215,1193,22,2016-2019 historical data
Switzerland,,weekly,2020-08-17,2020-08-23,2020,8,34,1198,1197,1,2016-2019 historical data
Switzerland,,weekly,2020-08-24,2020-08-30,2020,8,35,1162,1203,-41,2016-2019 historical data
Switzerland,,weekly,2020-08-31,2020-09-06,2020,9,36,1155,1211,-56,2016-2019 historical data
Switzerland,,weekly,2020-09-07,2020-09-13,2020,9,37,1243,1220,23,2016-2019 historical data
Switzerland,,weekly,2020-09-14,2020-09-20,2020,9,38,1227,1230,-3,2016-2019 historical data
Switzerland,,weekly,2020-09-21,2020-09-27,2020,9,39,1235,1241,-6,2016-2019 historical data
Switzerland,,weekly,2020-09-28,2020-10-04,2020,10,40,1227,1251,-24,2016-2019 historical data
Switzerland,,weekly,2020-10-05,2020-10-11,2020,10,41,1312,1261,51,2016-2019 historical data
Switzerland,,weekly,2020-10-12,2020-10-18,2020,10,42,1256,1271,-15,2016-2019 historical data
Switzerland,,weekly,2020-10-19,2020-10-25,2020,10,43,1464,1281,183,2016-2019 historical data
Switzerland,,weekly,2020-10-26,2020-11-01,2020,11,44,1660,1290,370,2016-2019 historical data
Switzerland,,weekly,2020-11-02,2020-11-08,2020,11,45,2033,1301,732,2016-2019 historical data
Switzerland,,weekly,2020-11-09,2020-11-15,2020,11,46,2091,1312,779,2016-2019 historical data
Switzerland,,weekly,2020-11-16,2020-11-22,2020,11,47,2095,1325,770,2016-2019 historical data
Switzerland,,weekly,2020-11-23,2020-11-29,2020,11,48,2077,1340,737,2016-2019 historical data
Switzerland,,weekly,2020-11-30,2020-12-06,2020,12,49,2159,1357,802,2016-2019 historical data
Switzerland,,weekly,2020-12-07,2020-12-13,2020,12,50,2119,1375,744,2016-2019 historical data
Switzerland,,weekly,2020-12-14,2020-12-20,2020,12,51,2015,1394,621,2016-2019 historical data
Switzerland,,weekly,2020-12-21,2020-12-27,2020,12,52,1805,1414,391,2016-2019 historical data
Switzerland,,weekly,2019-01-07,2019-01-13,2019,1,2,1370,,,
Switzerland,,weekly,2019-01-14,2019-01-20,2019,1,3,1347,,,
Switzerland,,weekly,2019-01-21,2019-01-27,2019,1,4,1391,,,
Switzerland,,weekly,2019-01-28,2019-02-03,2019,2,5,1425,,,
Switzerland,,weekly,2019-02-04,2019-02-10,2019,2,6,1470,,,
Switzerland,,weekly,2019-02-11,2019-02-17,2019,2,7,1548,,,
Switzerland,,weekly,2019-02-18,2019-02-24,2019,2,8,1513,,,
Switzerland,,weekly,2019-02-25,2019-03-03,2019,3,9,1518,,,
Switzerland,,weekly,2019-03-04,2019-03-10,2019,3,10,1447,,,
Switzerland,,weekly,2019-03-11,2019-03-17,2019,3,11,1370,,,
Switzerland,,weekly,2019-03-18,2019-03-24,2019,3,12,1339,,,
Switzerland,,weekly,2019-03-25,2019-03-31,2019,3,13,1306,,,
Switzerland,,weekly,2019-04-01,2019-04-07,2019,4,14,1374,,,
Switzerland,,weekly,2019-04-08,2019-04-14,2019,4,15,1213,,,
Switzerland,,weekly,2019-04-15,2019-04-21,2019,4,16,1293,,,
Switzerland,,weekly,2019-04-22,2019-04-28,2019,4,17,1227,,,
Switzerland,,weekly,2019-04-29,2019-05-05,2019,5,18,1249,,,
Switzerland,,weekly,2019-05-06,2019-05-12,2019,5,19,1257,,,
Switzerland,,weekly,2019-05-13,2019-05-19,2019,5,20,1202,,,
Switzerland,,weekly,2019-05-20,2019-05-26,2019,5,21,1260,,,
Switzerland,,weekly,2019-05-27,2019-06-02,2019,6,22,1231,,,
Switzerland,,weekly,2019-06-03,2019-06-09,2019,6,23,1231,,,
Switzerland,,weekly,2019-06-10,2019-06-16,2019,6,24,1161,,,
Switzerland,,weekly,2019-06-17,2019-06-23,2019,6,25,1199,,,
Switzerland,,weekly,2019-06-24,2019-06-30,2019,6,26,1230,,,
Switzerland,,weekly,2019-07-01,2019-07-07,2019,7,27,1248,,,
Switzerland,,weekly,2019-07-08,2019-07-14,2019,7,28,1218,,,
Switzerland,,weekly,2019-07-15,2019-07-21,2019,7,29,1196,,,
Switzerland,,weekly,2019-07-22,2019-07-28,2019,7,30,1239,,,
Switzerland,,weekly,2019-07-29,2019-08-04,2019,8,31,1119,,,
Switzerland,,weekly,2019-08-05,2019-08-11,2019,8,32,1125,,,
Switzerland,,weekly,2019-08-12,2019-08-18,2019,8,33,1136,,,
Switzerland,,weekly,2019-08-19,2019-08-25,2019,8,34,1236,,,
Switzerland,,weekly,2019-08-26,2019-09-01,2019,9,35,1138,,,
Switzerland,,weekly,2019-09-02,2019-09-08,2019,9,36,1159,,,
Switzerland,,weekly,2019-09-09,2019-09-15,2019,9,37,1230,,,
Switzerland,,weekly,2019-09-16,2019-09-22,2019,9,38,1274,,,
Switzerland,,weekly,2019-09-23,2019-09-29,2019,9,39,1225,,,
Switzerland,,weekly,2019-09-30,2019-10-06,2019,10,40,1216,,,
Switzerland,,weekly,2019-10-07,2019-10-13,2019,10,41,1264,,,
Switzerland,,weekly,2019-10-14,2019-10-20,2019,10,42,1282,,,
Switzerland,,weekly,2019-10-21,2019-10-27,2019,10,43,1293,,,
Switzerland,,weekly,2019-10-28,2019-11-03,2019,11,44,1212,,,
Switzerland,,weekly,2019-11-04,2019-11-10,2019,11,45,1248,,,
Switzerland,,weekly,2019-11-11,2019-11-17,2019,11,46,1347,,,
Switzerland,,weekly,2019-11-18,2019-11-24,2019,11,47,1324,,,
Switzerland,,weekly,2019-11-25,2019-12-01,2019,12,48,1354,,,
Switzerland,,weekly,2019-12-02,2019-12-08,2019,12,49,1195,,,
Switzerland,,weekly,2019-12-09,2019-12-15,2019,12,50,1352,,,
Switzerland,,weekly,2019-12-16,2019-12-22,2019,12,51,1375,,,
Switzerland,,weekly,2019-12-23,2019-12-29,2019,12,52,1304,,,
Switzerland,,weekly,2018-01-08,2018-01-14,2018,1,2,1526,,,
Switzerland,,weekly,2018-01-15,2018-01-21,2018,1,3,1487,,,
Switzerland,,weekly,2018-01-22,2018-01-28,2018,1,4,1378,,,
Switzerland,,weekly,2018-01-29,2018-02-04,2018,2,5,1383,,,
Switzerland,,weekly,2018-02-05,2018-02-11,2018,2,6,1432,,,
Switzerland,,weekly,2018-02-12,2018-02-18,2018,2,7,1449,,,
Switzerland,,weekly,2018-02-19,2018-02-25,2018,2,8,1465,,,
Switzerland,,weekly,2018-02-26,2018-03-04,2018,3,9,1625,,,
Switzerland,,weekly,2018-03-05,2018-03-11,2018,3,10,1524,,,
Switzerland,,weekly,2018-03-12,2018-03-18,2018,3,11,1477,,,
Switzerland,,weekly,2018-03-19,2018-03-25,2018,3,12,1371,,,
Switzerland,,weekly,2018-03-26,2018-04-01,2018,4,13,1339,,,
Switzerland,,weekly,2018-04-02,2018-04-08,2018,4,14,1334,,,
Switzerland,,weekly,2018-04-09,2018-04-15,2018,4,15,1288,,,
Switzerland,,weekly,2018-04-16,2018-04-22,2018,4,16,1215,,,
Switzerland,,weekly,2018-04-23,2018-04-29,2018,4,17,1130,,,
Switzerland,,weekly,2018-04-30,2018-05-06,2018,5,18,1215,,,
Switzerland,,weekly,2018-05-07,2018-05-13,2018,5,19,1184,,,
Switzerland,,weekly,2018-05-14,2018-05-20,2018,5,20,1099,,,
Switzerland,,weekly,2018-05-21,2018-05-27,2018,5,21,1216,,,
Switzerland,,weekly,2018-05-28,2018-06-03,2018,6,22,1145,,,
Switzerland,,weekly,2018-06-04,2018-06-10,2018,6,23,1155,,,
Switzerland,,weekly,2018-06-11,2018-06-17,2018,6,24,1111,,,
Switzerland,,weekly,2018-06-18,2018-06-24,2018,6,25,1112,,,
Switzerland,,weekly,2018-06-25,2018-07-01,2018,7,26,1168,,,
Switzerland,,weekly,2018-07-02,2018-07-08,2018,7,27,1128,,,
Switzerland,,weekly,2018-07-09,2018-07-15,2018,7,28,1064,,,
Switzerland,,weekly,2018-07-16,2018-07-22,2018,7,29,1204,,,
Switzerland,,weekly,2018-07-23,2018-07-29,2018,7,30,1199,,,
Switzerland,,weekly,2018-07-30,2018-08-05,2018,8,31,1244,,,
Switzerland,,weekly,2018-08-06,2018-08-12,2018,8,32,1206,,,
Switzerland,,weekly,2018-08-13,2018-08-19,2018,8,33,1168,,,
Switzerland,,weekly,2018-08-20,2018-08-26,2018,8,34,1137,,,
Switzerland,,weekly,2018-08-27,2018-09-02,2018,9,35,1192,,,
Switzerland,,weekly,2018-09-03,2018-09-09,2018,9,36,1163,,,
Switzerland,,weekly,2018-09-10,2018-09-16,2018,9,37,1211,,,
Switzerland,,weekly,2018-09-17,2018-09-23,2018,9,38,1161,,,
Switzerland,,weekly,2018-09-24,2018-09-30,2018,9,39,1187,,,
Switzerland,,weekly,2018-10-01,2018-10-07,2018,10,40,1213,,,
Switzerland,,weekly,2018-10-08,2018-10-14,2018,10,41,1208,,,
Switzerland,,weekly,2018-10-15,2018-10-21,2018,10,42,1199,,,
Switzerland,,weekly,2018-10-22,2018-10-28,2018,10,43,1217,,,
Switzerland,,weekly,2018-10-29,2018-11-04,2018,11,44,1255,,,
Switzerland,,weekly,2018-11-05,2018-11-11,2018,11,45,1253,,,
Switzerland,,weekly,2018-11-12,2018-11-18,2018,11,46,1223,,,
Switzerland,,weekly,2018-11-19,2018-11-25,2018,11,47,1267,,,
Switzerland,,weekly,2018-11-26,2018-12-02,2018,12,48,1306,,,
Switzerland,,weekly,2018-12-03,2018-12-09,2018,12,49,1370,,,
Switzerland,,weekly,2018-12-10,2018-12-16,2018,12,50,1327,,,
Switzerland,,weekly,2018-12-17,2018-12-23,2018,12,51,1299,,,
Switzerland,,weekly,2018-12-24,2018-12-30,2018,12,52,1306,,,
Switzerland,,weekly,2017-01-09,2017-01-15,2017,1,2,1718,,,
Switzerland,,weekly,2017-01-16,2017-01-22,2017,1,3,1738,,,
Switzerland,,weekly,2017-01-23,2017-01-29,2017,1,4,1642,,,
Switzerland,,weekly,2017-01-30,2017-02-05,2017,2,5,1558,,,
Switzerland,,weekly,2017-02-06,2017-02-12,2017,2,6,1585,,,
Switzerland,,weekly,2017-02-13,2017-02-19,2017,2,7,1396,,,
Switzerland,,weekly,2017-02-20,2017-02-26,2017,2,8,1375,,,
Switzerland,,weekly,2017-02-27,2017-03-05,2017,3,9,1375,,,
Switzerland,,weekly,2017-03-06,2017-03-12,2017,3,10,1330,,,
Switzerland,,weekly,2017-03-13,2017-03-19,2017,3,11,1239,,,
Switzerland,,weekly,2017-03-20,2017-03-26,2017,3,12,1235,,,
Switzerland,,weekly,2017-03-27,2017-04-02,2017,4,13,1171,,,
Switzerland,,weekly,2017-04-03,2017-04-09,2017,4,14,1224,,,
Switzerland,,weekly,2017-04-10,2017-04-16,2017,4,15,1185,,,
Switzerland,,weekly,2017-04-17,2017-04-23,2017,4,16,1164,,,
Switzerland,,weekly,2017-04-24,2017-04-30,2017,4,17,1211,,,
Switzerland,,weekly,2017-05-01,2017-05-07,2017,5,18,1197,,,
Switzerland,,weekly,2017-05-08,2017-05-14,2017,5,19,1187,,,
Switzerland,,weekly,2017-05-15,2017-05-21,2017,5,20,1198,,,
Switzerland,,weekly,2017-05-22,2017-05-28,2017,5,21,1171,,,
Switzerland,,weekly,2017-05-29,2017-06-04,2017,6,22,1110,,,
Switzerland,,weekly,2017-06-05,2017-06-11,2017,6,23,1095,,,
Switzerland,,weekly,2017-06-12,2017-06-18,2017,6,24,1109,,,
Switzerland,,weekly,2017-06-19,2017-06-25,2017,6,25,1182,,,
Switzerland,,weekly,2017-06-26,2017-07-02,2017,7,26,1157,,,
Switzerland,,weekly,2017-07-03,2017-07-09,2017,7,27,1139,,,
Switzerland,,weekly,2017-07-10,2017-07-16,2017,7,28,1072,,,
Switzerland,,weekly,2017-07-17,2017-07-23,2017,7,29,1135,,,
Switzerland,,weekly,2017-07-24,2017-07-30,2017,7,30,1100,,,
Switzerland,,weekly,2017-07-31,2017-08-06,2017,8,31,1181,,,
Switzerland,,weekly,2017-08-07,2017-08-13,2017,8,32,1085,,,
Switzerland,,weekly,2017-08-14,2017-08-20,2017,8,33,1111,,,
Switzerland,,weekly,2017-08-21,2017-08-27,2017,8,34,1191,,,
Switzerland,,weekly,2017-08-28,2017-09-03,2017,9,35,1150,,,
Switzerland,,weekly,2017-09-04,2017-09-10,2017,9,36,1137,,,
Switzerland,,weekly,2017-09-11,2017-09-17,2017,9,37,1173,,,
Switzerland,,weekly,2017-09-18,2017-09-24,2017,9,38,1258,,,
Switzerland,,weekly,2017-09-25,2017-10-01,2017,10,39,1225,,,
Switzerland,,weekly,2017-10-02,2017-10-08,2017,10,40,1275,,,
Switzerland,,weekly,2017-10-09,2017-10-15,2017,10,41,1257,,,
Switzerland,,weekly,2017-10-16,2017-10-22,2017,10,42,1188,,,
Switzerland,,weekly,2017-10-23,2017-10-29,2017,10,43,1201,,,
Switzerland,,weekly,2017-10-30,2017-11-05,2017,11,44,1143,,,
Switzerland,,weekly,2017-11-06,2017-11-12,2017,11,45,1298,,,
Switzerland,,weekly,2017-11-13,2017-11-19,2017,11,46,1235,,,
Switzerland,,weekly,2017-11-20,2017-11-26,2017,11,47,1300,,,
Switzerland,,weekly,2017-11-27,2017-12-03,2017,12,48,1365,,,
Switzerland,,weekly,2017-12-04,2017-12-10,2017,12,49,1362,,,
Switzerland,,weekly,2017-12-11,2017-12-17,2017,12,50,1329,,,
Switzerland,,weekly,2017-12-18,2017-12-24,2017,12,51,1426,,,
Switzerland,,weekly,2017-12-25,2017-12-31,2017,12,52,1330,,,
Switzerland,,weekly,2016-01-11,2016-01-17,2016,1,2,1239,,,
Switzerland,,weekly,2016-01-18,2016-01-24,2016,1,3,1317,,,
Switzerland,,weekly,2016-01-25,2016-01-31,2016,1,4,1345,,,
Switzerland,,weekly,2016-02-01,2016-02-07,2016,2,5,1328,,,
Switzerland,,weekly,2016-02-08,2016-02-14,2016,2,6,1332,,,
Switzerland,,weekly,2016-02-15,2016-02-21,2016,2,7,1303,,,
Switzerland,,weekly,2016-02-22,2016-02-28,2016,2,8,1375,,,
Switzerland,,weekly,2016-02-29,2016-03-06,2016,3,9,1318,,,
Switzerland,,weekly,2016-03-07,2016-03-13,2016,3,10,1342,,,
Switzerland,,weekly,2016-03-14,2016-03-20,2016,3,11,1270,,,
Switzerland,,weekly,2016-03-21,2016-03-27,2016,3,12,1283,,,
Switzerland,,weekly,2016-03-28,2016-04-03,2016,4,13,1260,,,
Switzerland,,weekly,2016-04-04,2016-04-10,2016,4,14,1234,,,
Switzerland,,weekly,2016-04-11,2016-04-17,2016,4,15,1218,,,
Switzerland,,weekly,2016-04-18,2016-04-24,2016,4,16,1130,,,
Switzerland,,weekly,2016-04-25,2016-05-01,2016,5,17,1165,,,
Switzerland,,weekly,2016-05-02,2016-05-08,2016,5,18,1156,,,
Switzerland,,weekly,2016-05-09,2016-05-15,2016,5,19,1141,,,
Switzerland,,weekly,2016-05-16,2016-05-22,2016,5,20,1168,,,
Switzerland,,weekly,2016-05-23,2016-05-29,2016,5,21,1217,,,
Switzerland,,weekly,2016-05-30,2016-06-05,2016,6,22,1140,,,
Switzerland,,weekly,2016-06-06,2016-06-12,2016,6,23,1093,,,
Switzerland,,weekly,2016-06-13,2016-06-19,2016,6,24,1102,,,
Switzerland,,weekly,2016-06-20,2016-06-26,2016,6,25,1220,,,
Switzerland,,weekly,2016-06-27,2016-07-03,2016,7,26,1159,,,
Switzerland,,weekly,2016-07-04,2016-07-10,2016,7,27,1082,,,
Switzerland,,weekly,2016-07-11,2016-07-17,2016,7,28,1140,,,
Switzerland,,weekly,2016-07-18,2016-07-24,2016,7,29,1219,,,
Switzerland,,weekly,2016-07-25,2016-07-31,2016,7,30,1159,,,
Switzerland,,weekly,2016-08-01,2016-08-07,2016,8,31,1097,,,
Switzerland,,weekly,2016-08-08,2016-08-14,2016,8,32,1146,,,
Switzerland,,weekly,2016-08-15,2016-08-21,2016,8,33,1157,,,
